Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (L) - Inzai (JPN) 2019,857,36,MICHAEL PICCOLRUAZ,ITA,27+  29. | 17+  30. [31.20],,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2019,437,38,ROMAIN DESGRANGES,FRA,15   38. | 18+  25. [31.73],,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2019,2101,39,DOHYUN LEE,KOR,26   31. | 16+  39. [35.50],,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2019,2214,40,KA-CHUN YAU,HKG,25   34. | 17   37. [35.71],,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2019,2368,41,HIDEMASA NISHIDA,JPN,13+  39. | 18   29. [36.32],,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2019,3929,42,WINAI RUANGRIT,THA,19   36. | 17   37. [37.00],,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2019,3268,43,FATCHUR ROJI,INA,19   36. | 15+  42. [39.15],,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2019,2217,44,CHI-FUNG AU,HKG,13+  39. | 16+  39. [42.66],,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2019,109,44,ALEKSANDR SHIKOV,RUS,13+  39. | 16+  39. [42.66],,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2019,3938,46,TEERAPHON BOONDECH,THA,13+  39. | 15   43. [44.23],,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2019,2530,47,JOSHUA DAMASCO,AUS,13+  39. | 12+  45. [46.00],,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2019,3270,47,ALFIAN MUHAMMAD FAJRI,INA,13+  39. | 12+  45. [46.00],,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2019,1502,47,MYKHAYIL TKACHUK,UKR,13+  39. | 12+  45. [46.00],,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2019,2929,47,QIXIN ZHONG,CHN,13+  39. | 12+  45. [46.00],,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2019,1372,51,JAN KRIZ,CZE,13+  39. | 3+  49. [47.46],,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2019,1754,52,JOHN BROSLER,USA,13+  39. | 3   51. [48.64],,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2019,3278,53,ASPAR ASPAR,INA,13   53. | 3   51. [52.50],,
IFSC Climbing Worldcup (L) - Inzai (JPN) 2019,2845,54,MARCIN DZIENSKI,POL,10+  54. | 3   51. [52.99],,
