Event,ID,Rank,Name,Country,Qualification,Final
IFSC Climbing World Championships - Hachioji (JPN) 2019,3582,64,TIM REUSER,NED,8.026,
IFSC Climbing World Championships - Hachioji (JPN) 2019,1741,65,SEAN BAILEY,USA,8.137,
IFSC Climbing World Championships - Hachioji (JPN) 2019,2214,66,KA-CHUN YAU,HKG,8.143,
IFSC Climbing World Championships - Hachioji (JPN) 2019,3998,67,NIMROD MARCUS,ISR,8.277,
IFSC Climbing World Championships - Hachioji (JPN) 2019,2508,68,BEN ABEL,AUS,8.322,
IFSC Climbing World Championships - Hachioji (JPN) 2019,3931,69,PHANUPHONG BUNPRAKOP,THA,8.342,
IFSC Climbing World Championships - Hachioji (JPN) 2019,2514,70,SAM LAVENDER,AUS,8.532,
IFSC Climbing World Championships - Hachioji (JPN) 2019,314,71,LOÏC TIMMERMANS,BEL,8.598,
IFSC Climbing World Championships - Hachioji (JPN) 2019,2627,72,GAURAV KUMAR,IND,8.598,
IFSC Climbing World Championships - Hachioji (JPN) 2019,1926,73,ZACH GALLA,USA,8.696,
IFSC Climbing World Championships - Hachioji (JPN) 2019,3991,74,RAM LEVIN,ISR,8.848,
IFSC Climbing World Championships - Hachioji (JPN) 2019,2574,75,ALEXANDER MEGOS,GER,8.945,
IFSC Climbing World Championships - Hachioji (JPN) 2019,1138,76,ANZE PEHARC,SLO,9.009,
IFSC Climbing World Championships - Hachioji (JPN) 2019,1558,77,JASON HOLOWACH,CAN,9.198,
IFSC Climbing World Championships - Hachioji (JPN) 2019,3136,78,CESAR GROSSO,BRA,9.202,
IFSC Climbing World Championships - Hachioji (JPN) 2019,2667,79,HANNES PUMAN,SWE,9.277,
IFSC Climbing World Championships - Hachioji (JPN) 2019,4208,80,EMMANUEL ESTRADA DE ARTOLA,MEX,9.366,
IFSC Climbing World Championships - Hachioji (JPN) 2019,2493,81,CAMPBELL HARRISON,AUS,9.546,
IFSC Climbing World Championships - Hachioji (JPN) 2019,3728,82,GEORGE SANDERS,NZL,9.727,
IFSC Climbing World Championships - Hachioji (JPN) 2019,1129,83,DOMEN SKOFIC,SLO,9.786,
IFSC Climbing World Championships - Hachioji (JPN) 2019,2657,84,SAHIL KHAN,IND,9.833,
IFSC Climbing World Championships - Hachioji (JPN) 2019,1361,85,MARTIN STRANIK,CZE,9.912,
IFSC Climbing World Championships - Hachioji (JPN) 2019,3989,86,YUVAL SHEMLA,ISR,10.062,
IFSC Climbing World Championships - Hachioji (JPN) 2019,4001,87,YARDEN PILPEL,ISR,10.222,
IFSC Climbing World Championships - Hachioji (JPN) 2019,1389,88,JAKUB KONECNY,CZE,10.386,
IFSC Climbing World Championships - Hachioji (JPN) 2019,4213,89,EMILIO VALDEZ GARDUÑO,MEX,10.423,
IFSC Climbing World Championships - Hachioji (JPN) 2019,3737,90,THOMAS WALDIN,NZL,10.499,
IFSC Climbing World Championships - Hachioji (JPN) 2019,3172,91,SANTIAGO GARCIA,ARG,10.571,
IFSC Climbing World Championships - Hachioji (JPN) 2019,2658,92,HRITIK MARNE,IND,11.580,
IFSC Climbing World Championships - Hachioji (JPN) 2019,437,93,ROMAIN DESGRANGES,FRA,11.732,
IFSC Climbing World Championships - Hachioji (JPN) 2019,4003,94,OR MINIELY,ISR,12.334,
IFSC Climbing World Championships - Hachioji (JPN) 2019,4214,95,JAVIER IVÁN MOLINA FRANCO,MEX,13.306,
IFSC Climbing World Championships - Hachioji (JPN) 2019,4336,96,ZAHEER AHMAD,PAK,FALSE START,
IFSC Climbing World Championships - Hachioji (JPN) 2019,2950,96,PENGHUI LIN,CHN,FALSE START,
IFSC Climbing World Championships - Hachioji (JPN) 2019,5022,96,DAVOUD REKABI,IRI,FALSE START,
IFSC Climbing World Championships - Hachioji (JPN) 2019,3937,96,KRITSADAKORN THONGMUNG,THA,FALSE START,
