Event,ID,Rank,Name,Gender,Country,Qualification,Final
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",523,23,MICKAEL MAWEM,M,FRA,6.572,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",2929,24,QIXIN ZHONG,M,CHN,6.612,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",11461,25,SHUO XU,M,CHN,6.627,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",2958,26,ZHAXI BIANBA,M,CHN,6.631,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",2272,27,KOKORO FUJII,M,JPN,6.644,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",11414,28,LONG CAO,M,CHN,6.668,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",857,29,MICHAEL PICCOLRUAZ,M,ITA,6.728,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",490,30,MANUEL CORNU,M,FRA,6.752,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",3422,31,JAN HOJER,M,GER,6.812,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",3213,32,DANNY VALENCIA,M,ECU,6.882,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",2218,33,CHEUNG-CHI SHOJI CHAN,M,HKG,6.893,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",320,34,NICOLAS COLLIN,M,BEL,6.979,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",2947,35,YUFEI PAN,M,CHN,7.005,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",2307,36,MEICHI NARASAKI,M,JPN,7.094,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",648,37,WILLIAM BOSI,M,GBR,7.095,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1214,38,JAKOB SCHUBERT,M,AUT,7.115,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",2041,39,HANWOOL KIM,M,KOR,7.135,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",2217,40,CHI-FUNG AU,M,HKG,7.151,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1559,41,SEAN MCCOLL,M,CAN,7.162,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",2332,42,KAI HARADA,M,JPN,7.232,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",11454,43,ODE RIFALDI RIDJAYA,M,INA,7.266,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1778,44,NATHANIEL COLEMAN,M,USA,7.324,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",3131,45,YANNICK FLOHÉ,M,GER,7.363,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",2052,46,JONGWON CHON,M,KOR,7.466,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1124,47,JERNEJ KRUDER,M,SLO,7.517,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",4299,48,SASCHA LEHMANN,M,SUI,7.533,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1234,49,GEORG PARMA,M,AUT,7.590,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",645,50,WILLIAM RIDAL,M,GBR,7.634,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",165,51,NIKOLAI IARILOVETS,M,RUS,7.719,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",318,52,SIMON LORENZI,M,BEL,7.789,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",505,53,LEO AVEZOU,M,FRA,7.794,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",2276,54,TOMOA NARASAKI,M,JPN,7.798,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1773,55,RUDOLPH RUANA,M,USA,7.817,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",854,56,MARCELLO BOMBARDI,M,ITA,7.981,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1741,57,SEAN BAILEY,M,USA,8.035,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",3983,58,ALEX KHAZANOV,M,ISR,8.049,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",314,59,LOÏC TIMMERMANS,M,BEL,8.155,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",2226,60,HEI-YEUNG LAM,M,HKG,8.178,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",3280,61,LASA TEMI,M,INA,8.182,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",3991,62,RAM LEVIN,M,ISR,8.190,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",3998,63,NIMROD MARCUS,M,ISR,8.270,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",855,64,STEFANO GHISOLFI,M,ITA,8.274,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1926,65,ZACH GALLA,M,USA,8.290,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1472,66,SERGII TOPISHKO,M,UKR,8.378,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",486,67,ALBAN LEVIER,M,FRA,8.389,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1138,68,ANZE PEHARC,M,SLO,8.540,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",2667,69,HANNES PUMAN,M,SWE,8.624,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",765,70,PHILIPP MARTIN,M,GER,8.662,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",864,71,FRANCESCO VETTORATA,M,ITA,8.732,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",89,72,SERGEI SKORODUMOV,M,RUS,9.126,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",2514,73,SAM LAVENDER,M,AUS,9.137,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",2519,74,NED MIDDLEHURST,M,AUS,9.289,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1489,75,FEDIR SAMOILOV,M,UKR,9.291,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",3989,76,YUVAL SHEMLA,M,ISR,9.394,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",3728,77,GEORGE SANDERS,M,NZL,9.526,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",634,78,DAVID BARRANS,M,GBR,9.688,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",2334,79,KEITA DOHI,M,JPN,9.892,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",2658,80,HRITIK MARNE,M,IND,10.137,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",2574,81,ALEXANDER MEGOS,M,GER,10.233,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",67,82,VADIM TIMONOV,M,RUS,11.173,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",3737,83,THOMAS WALDIN,M,NZL,11.383,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",2687,84,KRISTOFFER LINDBÄCK,M,SWE,11.865,
"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",474,85,GUILLAUME MORO,M,FRA,FALSE START,
