Event,ID,Rank,Name,Country,Qualification,Final
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2023",615,21,LISON GAUTRON,FRA,7.65,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2023",13436,22,AI TAKEUCHI,JPN,7.84,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2023",3357,23,TAMARA ULZHABAYEVA,KAZ,7.85,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2023",13437,24,KARIN HAYASHI,JPN,7.993,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2023",488,25,AURELIA SARISSON,FRA,7.994,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2023",1888,26,PIPER KELLY,USA,8.16,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2023",11360,27,HEEJU NOH,KOR,8.21,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2023",13045,28,FUMIKA KAWAKAMI,JPN,8.22,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2023",511,29,VICTOIRE ANDRIER,FRA,8.37,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2023",13025,30,SOPHIA CURCIO,USA,8.390,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2023",3364,31,ASSEL MARLENOVA,KAZ,8.396,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2023",13158,32,HANAREUM SUNG,KOR,8.54,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2023",2000,33,CALLIE CLOSE,USA,8.61,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2023",14073,34,HARUKA KANETANI,JPN,9.03,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2023",11805,35,DASOM YUN,KOR,9.175,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2023",13438,36,NATSUMI HAYASHI,JPN,9.179,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2023",2105,37,SEOYEON PARK,KOR,9.39,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2023",13058,38,ANNA BALARSHINA,KAZ,9.42,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2023",12006,39,ABIGAIL RUANO,ECU,9.54,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2023",3759,40,SARAH TETZLAFF,NZL,9.56,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2023",2082,41,NAWOO CHOI,KOR,9.79,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2023",11517,42,GRACE CROWLEY,AUS,9.87,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2023",2110,43,YENA PI,KOR,9.96,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2023",2648,44,SHIVPREET PANNU,IND,10.12,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2023",14470,45,YE JIN JUNG,KOR,10.28,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2023",14049,46,JORJA RANGI,NZL,11.04,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2023",2445,47,ERICA VELEV,CAN,13.68,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2023",2857,48,PATRYCJA CHUDZIAK,POL,FALL,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2023",13606,49,SHENGYAN WANG,CHN,FALSE START,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2023",12071,49,MI YANG,CHN,FALSE START,
